GeoID,County,State,PercentRural,Rural
55041,Forest County, Wisconsin,100.0,Rural
55043,Grant County, Wisconsin,64.5,Suburban
55045,Green County, Wisconsin,60.2,Suburban
55047,Green Lake County, Wisconsin,74.3,Suburban
55049,Iowa County, Wisconsin,79.9,Suburban
55051,Iron County, Wisconsin,67.8,Suburban
55053,Jackson County, Wisconsin,72.2,Suburban
55055,Jefferson County, Wisconsin,34.1,Urban
55057,Juneau County, Wisconsin,83.5,Suburban
55059,Kenosha County, Wisconsin,10.7,Urban
55061,Kewaunee County, Wisconsin,72.3,Suburban
55063,La Crosse County, Wisconsin,16.8,Urban
55065,Lafayette County, Wisconsin,100.0,Rural
55067,Langlade County, Wisconsin,59.2,Suburban
55069,Lincoln County, Wisconsin,54.0,Suburban
55071,Manitowoc County, Wisconsin,38.9,Urban
55073,Marathon County, Wisconsin,43.0,Urban
55075,Marinette County, Wisconsin,61.8,Suburban
55077,Marquette County, Wisconsin,100.0,Rural
55078,Menominee County, Wisconsin,100.0,Rural
55079,Milwaukee County, Wisconsin,0.2,Urban
55081,Monroe County, Wisconsin,57.7,Suburban
55083,Oconto County, Wisconsin,81.3,Suburban
55085,Oneida County, Wisconsin,75.0,Suburban
55087,Outagamie County, Wisconsin,24.7,Urban
55089,Ozaukee County, Wisconsin,24.9,Urban
55091,Pepin County, Wisconsin,100.0,Rural
55093,Pierce County, Wisconsin,53.6,Suburban
55095,Polk County, Wisconsin,85.5,Suburban
55097,Portage County, Wisconsin,36.0,Urban
55099,Price County, Wisconsin,100.0,Rural
55101,Racine County, Wisconsin,12.3,Urban
55103,Richland County, Wisconsin,72.1,Suburban
55105,Rock County, Wisconsin,20.4,Urban
55107,Rusk County, Wisconsin,76.6,Suburban
55109,St. Croix County, Wisconsin,53.2,Suburban
55111,Sauk County, Wisconsin,46.1,Urban
55113,Sawyer County, Wisconsin,84.2,Suburban
55115,Shawano County, Wisconsin,74.4,Suburban
55117,Sheboygan County, Wisconsin,28.3,Urban
55119,Taylor County, Wisconsin,80.4,Suburban
55121,Trempealeau County, Wisconsin,89.6,Suburban
55123,Vernon County, Wisconsin,85.7,Suburban
55125,Vilas County, Wisconsin,100.0,Rural
55127,Walworth County, Wisconsin,34.2,Urban
55129,Washburn County, Wisconsin,83.2,Suburban
55131,Washington County, Wisconsin,30.8,Urban
55133,Waukesha County, Wisconsin,9.9,Urban
55135,Waupaca County, Wisconsin,64.9,Suburban
55137,Waushara County, Wisconsin,89.5,Suburban
55139,Winnebago County, Wisconsin,13.4,Urban
55141,Wood County, Wisconsin,36.7,Urban
56001,Albany County, Wyoming,11.9,Urban
56003,Big Horn County, Wyoming,100.0,Rural
56005,Campbell County, Wyoming,29.1,Urban
56007,Carbon County, Wyoming,41.6,Urban
56009,Converse County, Wyoming,55.4,Suburban
56011,Crook County, Wyoming,100.0,Rural
56013,Fremont County, Wyoming,51.4,Suburban
56015,Goshen County, Wyoming,46.0,Urban
56017,Hot Springs County, Wyoming,31.5,Urban
56019,Johnson County, Wyoming,49.0,Urban
56021,Laramie County, Wyoming,19.8,Urban
56023,Lincoln County, Wyoming,82.7,Suburban
56025,Natrona County, Wyoming,14.4,Urban
56027,Niobrara County, Wyoming,100.0,Rural
56029,Park County, Wyoming,44.2,Urban
56031,Platte County, Wyoming,58.6,Suburban
56033,Sheridan County, Wyoming,35.5,Urban
56035,Sublette County, Wyoming,100.0,Rural
56037,Sweetwater County, Wyoming,10.9,Urban
56039,Teton County, Wyoming,46.4,Urban
56041,Uinta County, Wyoming,43.1,Urban
56043,Washakie County, Wyoming,36.0,Urban
56045,Weston County, Wyoming,54.5,Suburban
